Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2006-02-06 00:00:00-05:00,21.19161533068472,21.286568108409938,20.803175292261695,20.889495849609375,771500,0.0,0.0,0.0
2006-02-07 00:00:00-05:00,20.76001607090547,20.88949774186984,20.24209597275934,20.285255432128906,674400,0.0,0.0,0.0
2006-02-08 00:00:00-05:00,20.276622897861547,20.43199958347722,20.13851065429824,20.19893455505371,335400,0.0,0.0,0.0
2006-02-09 00:00:00-05:00,20.337046396546558,20.561479199506774,20.293886938696733,20.388839721679688,705900,0.0,0.0,0.0
2006-02-10 00:00:00-05:00,20.414734321020305,20.44926320373743,19.93997370865406,20.017662048339844,276700,0.0,0.0,0.0
2006-02-13 00:00:00-05:00,20.01766254615876,20.02629476705272,19.65511750075155,19.7069091796875,237600,0.0,0.0,0.0
2006-02-14 00:00:00-05:00,19.68101424638153,19.706910911338944,19.51700697426837,19.54290199279785,256400,0.0,0.0,0.0
2006-02-15 00:00:00-05:00,19.594691372706837,19.62058638601626,19.19761748887715,19.258041381835938,404800,0.0,0.0,0.0
2006-02-16 00:00:00-05:00,19.275307364870784,19.525636823087627,19.20625124647092,19.491107940673828,463600,0.0,0.0,0.0
2006-02-17 00:00:00-05:00,19.61195729402694,19.7845984269532,19.577430055298407,19.767333984375,467700,0.0,0.0,0.0
2006-02-21 00:00:00-05:00,20.155774163461743,20.198933620167256,19.9399735870787,20.09535026550293,714100,0.0,0.0,0.0
2006-02-22 00:00:00-05:00,19.983134577318893,20.112614603799656,19.72417452435737,19.767333984375,543900,0.0,0.0,0.0
2006-02-23 00:00:00-05:00,19.724175091736257,19.939975690887795,19.54290173230645,19.698278427124023,380400,0.0,0.0,0.0
2006-02-24 00:00:00-05:00,20.026293035743386,20.242093600152568,19.85365192564498,20.233461380004883,535300,0.0,0.0,0.0
2006-02-27 00:00:00-05:00,20.02629511170571,20.06945457049048,19.784597861798694,19.836389541625977,664500,0.0,0.0,0.0
2006-02-28 00:00:00-05:00,19.896809143317004,20.112609683467632,19.732801918230297,20.103979110717773,579700,0.0,0.0,0.0
2006-03-01 00:00:00-05:00,20.095352326599844,20.095352326599844,19.896814524679165,20.060823440551758,270500,0.0,0.0,0.0
2006-03-02 00:00:00-05:00,20.164408395065102,20.47516013647679,20.086720048105207,20.423368453979492,885900,0.0,0.0,0.0
2006-03-03 00:00:00-05:00,20.51831867429239,20.621902026314675,20.33704533861186,20.613269805908203,362900,0.0,0.0,0.0
2006-03-06 00:00:00-05:00,20.501056021832404,20.501056021832404,20.069454842425408,20.285255432128906,588300,0.0,0.0,0.0
2006-03-07 00:00:00-05:00,20.1126167127571,20.147145601534106,19.827759966058924,19.931344985961914,341300,0.0,0.0,0.0
2006-03-08 00:00:00-05:00,19.663748966073793,19.76733231996554,19.44794839130031,19.611955642700195,243700,0.0,0.0,0.0
2006-03-09 00:00:00-05:00,19.724174808878608,19.8450226158135,19.620589798343065,19.810495376586914,413100,0.0,0.0,0.0
2006-03-10 00:00:00-05:00,19.62058949060087,19.80186284458789,19.447950004319942,19.72417449951172,398800,0.0,0.0,0.0
2006-03-13 00:00:00-05:00,19.724171396791906,19.99176362861174,19.586059170921825,19.983131408691406,328800,0.0,0.0,0.0
2006-03-14 00:00:00-05:00,19.974501623883732,20.31115165610757,19.922709944475372,20.276622772216797,331700,0.0,0.0,0.0
2006-03-15 00:00:00-05:00,20.25935915311513,20.3197847023782,19.99176687780445,20.05219078063965,566900,0.0,0.0,0.0
2006-03-16 00:00:00-05:00,20.05218950481556,20.267990084883984,19.931341706834125,20.224830627441406,642100,0.0,0.0,0.0
2006-03-17 00:00:00-05:00,20.25935902397105,20.302520130312395,20.06945509535271,20.129878997802734,324200,0.0,0.0,0.0
2006-03-20 00:00:00-05:00,20.0435560696531,20.15577328648927,19.646483816670123,19.715539932250977,495500,0.0,0.0,0.0
2006-03-21 00:00:00-05:00,19.6810123932025,19.888182400498668,19.551532373463232,19.784597396850586,412200,0.0,0.0,0.0
2006-03-22 00:00:00-05:00,19.853651751638857,19.896811205571368,19.64648340919307,19.75006675720215,283800,0.0,0.0,0.0
2006-03-23 00:00:00-05:00,19.81049501840938,20.086719512939453,19.681013345974037,20.086719512939453,224500,0.0,0.0,0.0
2006-03-24 00:00:00-05:00,20.04355812072754,20.190302587156793,19.96586977694571,20.04355812072754,310800,0.0,0.0,0.0
2006-03-27 00:00:00-05:00,20.095351606907442,20.22483163209477,20.026295483712346,20.16440773010254,147300,0.0,0.0,0.0
2006-03-28 00:00:00-05:00,20.1903034130998,20.44063289695456,20.1903034130998,20.423368453979492,355200,0.0,0.0,0.0
2006-03-29 00:00:00-05:00,20.388840087556353,20.561479568481445,20.32841454048337,20.561479568481445,319600,0.0,0.0,0.0
2006-03-30 00:00:00-05:00,20.561480063746302,20.872233441895528,20.561480063746302,20.811809539794922,603700,0.0,0.0,0.0
2006-03-31 00:00:00-05:00,20.665063858032227,20.77727943442332,20.457895500244835,20.665063858032227,402600,0.0,0.0,0.0
2006-04-03 00:00:00-04:00,20.872232713163662,21.010344954979534,20.716856029513863,20.7600154876709,406400,0.0,0.0,0.0
2006-04-04 00:00:00-04:00,20.665062978896096,20.70822243418863,20.501054085214626,20.647798538208008,201400,0.0,0.0,0.0
2006-04-05 00:00:00-04:00,20.716856904950802,20.88949803772987,20.673697444969964,20.777280807495117,297300,0.0,0.0,0.0
2006-04-06 00:00:00-04:00,21.001712115078497,21.200248251033873,21.001712115078497,21.148456573486328,619900,0.0,0.0,0.0
2006-04-07 00:00:00-04:00,21.018975801516607,21.088031917909127,20.846334687321455,21.053503036499023,415600,0.0,0.0,0.0
2006-04-10 00:00:00-04:00,21.312464113492492,21.45057634242627,21.157087444335083,21.441944122314453,497100,0.0,0.0,0.0
2006-04-11 00:00:00-04:00,21.45057856411321,21.536899127744157,21.234777978249753,21.52826690673828,537900,0.0,0.0,0.0
2006-04-12 00:00:00-04:00,21.51100217719784,21.64911441859014,21.364257714915052,21.485105514526367,517700,0.0,0.0,0.0
2006-04-13 00:00:00-04:00,21.364258486026557,21.623218536376953,21.27793792043381,21.623218536376953,233200,0.0,0.0,0.0
2006-04-17 00:00:00-04:00,21.752701726415246,21.882181760628725,21.649116711187684,21.856285095214844,526600,0.0,0.0,0.0
2006-04-18 00:00:00-04:00,21.90807306683887,22.192929752404858,21.847649170874522,22.141138076782227,886800,0.0,0.0,0.0
2006-04-19 00:00:00-04:00,22.17566951435615,22.44326179008428,22.05482006206936,22.35694122314453,558500,0.0,0.0,0.0
2006-04-20 00:00:00-04:00,22.33967417545278,22.33967417545278,21.8390169212971,22.097978591918945,640100,0.0,0.0,0.0
2006-04-21 00:00:00-04:00,22.158401528167484,22.62452988081545,22.020289301721597,22.564105987548828,559000,0.0,0.0,0.0
2006-04-24 00:00:00-04:00,22.434629779411676,22.520950347161982,22.06345249058488,22.115245819091797,481900,0.0,0.0,0.0
2006-04-25 00:00:00-04:00,22.296515042050583,22.35693893880618,22.028922793663913,22.18429946899414,550700,0.0,0.0,0.0
2006-04-26 00:00:00-04:00,22.210194163355702,22.35693861611311,22.05481749026813,22.097978591918945,493900,0.0,0.0,0.0
