Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2002-07-30 00:00:00-04:00,43.55844045725066,43.654126719658244,43.430856070236814,43.46806716918945,41300,0.0,0.0,0.0
2002-07-31 00:00:00-04:00,43.61692799455446,43.89866983165361,43.61692799455446,43.86677169799805,32600,0.0,0.0,0.0
2002-08-01 00:00:00-04:00,43.877369354740445,44.06874177505933,43.86673530044307,44.04747772216797,71400,0.0,0.0,0.0
2002-08-02 00:00:00-04:00,44.13254969243084,44.49403064247307,44.06876156082088,44.38771438598633,120300,0.0,0.0,0.0
2002-08-05 00:00:00-04:00,44.48341207990279,44.610992431640625,44.40367283917679,44.610992431640625,159300,0.0,0.0,0.0
2002-08-06 00:00:00-04:00,44.393020201843214,44.393020201843214,44.137855572742325,44.249488830566406,90100,0.0,0.0,0.0
2002-08-07 00:00:00-04:00,44.22292297172031,44.46745360620399,44.175077817307624,44.38771438598633,38100,0.0,0.0,0.0
2002-08-08 00:00:00-04:00,44.2973546704901,44.33456577381806,44.169770268474736,44.23356246948242,142600,0.0,0.0,0.0
2002-08-09 00:00:00-04:00,44.29204809398686,44.589736990873526,44.29204809398686,44.56315994262695,99600,0.0,0.0,0.0
2002-08-12 00:00:00-04:00,44.70667299718376,44.80235926268784,44.626933766646076,44.65351486206055,38100,0.0,0.0,0.0
2002-08-13 00:00:00-04:00,44.82365278149976,45.046919529149264,44.68543829479409,45.009708404541016,109300,0.0,0.0,0.0
2002-08-14 00:00:00-04:00,45.17978729510586,45.307371686250214,44.84488739368983,44.87678146362305,146100,0.0,0.0,0.0
2002-08-15 00:00:00-04:00,44.65350213569414,44.82892758173918,44.520604807909336,44.61629104614258,60500,0.0,0.0,0.0
2002-08-16 00:00:00-04:00,44.78641313493003,44.797043139887705,44.26545366647607,44.32392883300781,55800,0.0,0.0,0.0
2002-08-19 00:00:00-04:00,44.39303235596513,44.39303235596513,44.191025786373615,44.366451263427734,41600,0.0,0.0,0.0
2002-08-20 00:00:00-04:00,44.5472302627196,44.775814056396484,44.49406803409491,44.775814056396484,56900,0.0,0.0,0.0
2002-08-21 00:00:00-04:00,44.53655467205438,44.67476903734201,44.494026551088204,44.66413497924805,37900,0.0,0.0,0.0
2002-08-22 00:00:00-04:00,44.547186456027795,44.547186456027795,44.3877080383984,44.42491912841797,43600,0.0,0.0,0.0
2002-08-23 00:00:00-04:00,44.504674549766655,44.65351896406723,44.472780476903985,44.62693786621094,26500,0.0,0.0,0.0
2002-08-26 00:00:00-04:00,44.61101656660753,44.759861066778946,44.58443950912461,44.64822769165039,27800,0.0,0.0,0.0
2002-08-27 00:00:00-04:00,44.52061778099045,44.61630404710618,44.424931514874714,44.51530075073242,38800,0.0,0.0,0.0
2002-08-28 00:00:00-04:00,44.70138621405579,44.743914373213244,44.65354507678502,44.68012619018555,40200,0.0,0.0,0.0
2002-08-29 00:00:00-04:00,44.95652201171545,44.967152016769475,44.828941672537795,44.88741683959961,101500,0.0,0.0,0.0
2002-08-30 00:00:00-04:00,44.96184313850873,44.99373721228251,44.81299871995615,44.97247314453125,28900,0.0,0.0,0.0
2002-09-03 00:00:00-04:00,45.3885516573588,45.66059607270628,45.34054597388103,45.463233947753906,110700,0.29,0.0,0.0
2002-09-04 00:00:00-04:00,45.42591720948619,45.58060497886961,45.38324275671706,45.44725036621094,77300,0.0,0.0,0.0
2002-09-05 00:00:00-04:00,45.660612504115335,45.68728505097323,45.44191308458583,45.62860870361328,57900,0.0,0.0,0.0
2002-09-06 00:00:00-04:00,45.38854089463181,45.47388973789775,45.25518637927141,45.27652359008789,32200,0.0,0.0,0.0
2002-09-09 00:00:00-04:00,45.30853220012212,45.420549506542486,45.207181464460255,45.21251678466797,88800,0.0,0.0,0.0
2002-09-10 00:00:00-04:00,45.185866804570935,45.452575972868246,45.159198329536565,45.372562408447266,21400,0.0,0.0,0.0
2002-09-11 00:00:00-04:00,45.132471354128135,45.207149505615234,45.06845976585889,45.207149505615234,77500,0.0,0.0,0.0
2002-09-12 00:00:00-04:00,45.23387316530597,45.46324319555812,45.23387316530597,45.4419059753418,39900,0.0,0.0,0.0
2002-09-13 00:00:00-04:00,45.54324085391701,45.68726603555032,45.495235173144295,45.65525817871094,125900,0.0,0.0,0.0
2002-09-16 00:00:00-04:00,45.71926269232869,45.83127999965233,45.67125701904297,45.67125701904297,108700,0.0,0.0,0.0
2002-09-17 00:00:00-04:00,45.55388585876374,45.85259855676804,45.55388585876374,45.820594787597656,30400,0.0,0.0,0.0
2002-09-18 00:00:00-04:00,45.83128416107976,45.99131122587633,45.825952910001895,45.873958587646484,76400,0.0,0.0,0.0
2002-09-19 00:00:00-04:00,46.098001012591745,46.12467355111759,45.937977990410694,46.103336334228516,61100,0.0,0.0,0.0
2002-09-20 00:00:00-04:00,46.03401172409577,46.13002720342122,45.98066662584637,46.08735275268555,128600,0.0,0.0,0.0
2002-09-23 00:00:00-04:00,46.34334327064179,46.439358650421894,46.25799852731247,46.34867858886719,293700,0.0,0.0,0.0
2002-09-24 00:00:00-04:00,46.439356098809505,46.64738873196014,46.343340724304966,46.514034271240234,158200,0.0,0.0,0.0
2002-09-25 00:00:00-04:00,46.247332055702614,46.402023740926744,46.08730912142837,46.1619873046875,88900,0.0,0.0,0.0
2002-09-26 00:00:00-04:00,46.04998753573303,46.18867331756105,45.90596236351361,46.130001068115234,256100,0.0,0.0,0.0
2002-09-27 00:00:00-04:00,46.183332950111,46.43404006958008,46.145993851657515,46.43404006958008,199400,0.0,0.0,0.0
2002-09-30 00:00:00-04:00,46.620736621828115,46.780759588985745,46.5727268829212,46.70608139038086,97200,0.0,0.0,0.0
2002-10-01 00:00:00-04:00,46.416107910665936,46.55520349374958,46.298408508300774,46.29840850830078,150100,0.258,0.0,0.0
2002-10-02 00:00:00-04:00,46.31447541625643,46.46962431680201,46.21282515135451,46.453575134277344,43000,0.0,0.0,0.0
2002-10-03 00:00:00-04:00,46.46425684347719,46.47495901584244,46.23420911781816,46.42680740356445,37500,0.0,0.0,0.0
2002-10-04 00:00:00-04:00,46.100488323478864,46.52313458964684,46.09514131575599,46.4749870300293,61400,0.0,0.0,0.0
2002-10-07 00:00:00-04:00,46.640792105975684,46.68359261936474,46.51774165040257,46.65684127807617,80300,0.0,0.0,0.0
2002-10-08 00:00:00-04:00,46.5070501363694,46.8119966944258,46.474951787631525,46.571250915527344,134600,0.0,0.0,0.0
